Timestamp,DeviceName,AccountName,ActionType,FileName,FolderPath,SHA256,ProcessCommandLine
"Apr 29, 2026 3:57:43 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -parentBuildID 20260427173000 -sandboxingKind 0 -prefsHandle 4128:29630 -prefMapHandle 4132:276329 -ipcHandle 4160 -initialChannelId {f22d3fe7-6140-40a5-a658-30dc973e1ad5} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 6 utility"
"Apr 29, 2026 3:57:41 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 3704:27841 -prefMapHandle 3708:276329 -jsInitHandle 3712:242716 -parentBuildID 20260427173000 -ipcHandle 3720 -initialChannelId {fb03deba-243e-45cc-80f5-d1ce44f6711a} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 5 tab"
"Apr 29, 2026 3:57:41 PM",threat-hunt-lab,johnnynet1,ProcessCreated,tor.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Tor\tor.exe,a028d058c4d49cf0df10fe6069e4c8fe177d8996414550c6f10c1a97ee24a620,"""tor.exe"" -f ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc"" DataDirectory ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor"" ClientOnionAuthDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\onion-auth"" --defaults-torrc ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults"" GeoIPFile ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip"" GeoIPv6File ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6"" +__ControlPort 127.0.0.1:9151 HashedControlPassword ********** +__SocksPort ""127.0.0.1:9150 ExtendedErrors IPv6Traffic PreferIPv6 KeepAliveIsolateSOCKSAuth"" __OwningControllerProcess 8800 DisableNetwork 1"
"Apr 29, 2026 3:57:41 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 1932:27765 -prefMapHandle 1960:276329 -jsInitHandle 1964:242716 -parentBuildID 20260427173000 -ipcHandle 2072 -initialChannelId {77f49b25-3b31-42ed-8051-37dee42de2c1} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 4 tab"
"Apr 29, 2026 3:57:41 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -parentBuildID 20260427173000 -prefsHandle 3032:27703 -prefMapHandle 3036:276329 -ipcHandle 3120 -initialChannelId {e7bb4692-1c75-407b-b1b5-082e206b0f49} -parentPid 8800 -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 3 rdd"
"Apr 29, 2026 3:57:41 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 2180:27031 -prefMapHandle 2060:276329 -jsInitHandle 2064:242716 -parentBuildID 20260427173000 -ipcHandle 2032 -initialChannelId {e6079b8e-f4d2-42da-8b37-4e9d9fb801d4} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 2 tab"
"Apr 29, 2026 3:57:40 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -parentBuildID 20260427173000 -prefsHandle 2600:26436 -prefMapHandle 2604:276329 -ipcHandle 2636 -initialChannelId {33bf7b04-f22d-4cb8-8df3-245351f7c304} -parentPid 8800 -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 1 gpu"
"Apr 29, 2026 3:57:39 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,firefox.exe
"Apr 29, 2026 3:57:39 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,firefox.exe
"Apr 14, 2026 8:51:48 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4736:27743 -prefMapHandle 4268:277832 -jsInitHandle 2260:242716 -parentBuildID 20260404073000 -ipcHandle 4752 -initialChannelId {6c34c57a-212b-481b-b2fe-9245ce2a327d} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 10 tab"
"Apr 14, 2026 8:45:21 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4788:27337 -prefMapHandle 4792:277832 -jsInitHandle 4796:242716 -parentBuildID 20260404073000 -ipcHandle 4576 -initialChannelId {0df398b2-9995-493e-8aa6-b448bc3d7a63} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 9 tab"
"Apr 14, 2026 8:45:21 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4568:27337 -prefMapHandle 4572:277832 -jsInitHandle 4576:242716 -parentBuildID 20260404073000 -ipcHandle 4584 -initialChannelId {badcee2d-0330-4719-8af7-cf5058651f3e} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 8 tab"
"Apr 14, 2026 8:45:21 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4388:27337 -prefMapHandle 4392:277832 -jsInitHandle 4396:242716 -parentBuildID 20260404073000 -ipcHandle 4404 -initialChannelId {9de747b2-f703-4825-8e5d-20f53b0e99da} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 7 tab"
"Apr 14, 2026 8:45:18 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 3980:27145 -prefMapHandle 4028:277832 -jsInitHandle 4012:242716 -parentBuildID 20260404073000 -ipcHandle 4080 -initialChannelId {508112f8-42a0-41e7-9909-d6d1a25a4180} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 6 tab"
"Apr 14, 2026 8:45:18 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -parentBuildID 20260404073000 -sandboxingKind 0 -prefsHandle 1300:28340 -prefMapHandle 1588:277832 -ipcHandle 3756 -initialChannelId {81cc8d20-9357-4bcf-b94a-365bef125f54} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 5 utility"
"Apr 14, 2026 8:45:18 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 2088:28299 -prefMapHandle 2920:277832 -jsInitHandle 2924:242716 -parentBuildID 20260404073000 -ipcHandle 2032 -initialChannelId {9385dd03-8526-4efa-8f25-193aecfdfe00} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 4 tab"
"Apr 14, 2026 8:45:17 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -parentBuildID 20260404073000 -prefsHandle 3312:28210 -prefMapHandle 3316:277832 -ipcHandle 3396 -initialChannelId {6e481ee3-1673-4a62-aeb9-50ca1c5020b9} -parentPid 1556 -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 3 rdd"
"Apr 14, 2026 8:45:17 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 3088:28210 -prefMapHandle 3092:277832 -jsInitHandle 3096:242716 -parentBuildID 20260404073000 -ipcHandle 3104 -initialChannelId {4a4e5cb9-5150-447b-9a52-081238fae376} -parentPid 1556 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 2 tab"
"Apr 14, 2026 8:45:17 AM",threat-hunt-lab,employee,ProcessCreated,tor.exe,C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Tor\tor.exe,176c9cb6131fb49fa5e982e823766947e5ce673177c7fff339f5e7a9d330ebf3,"""tor.exe"" -f ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc"" DataDirectory ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor"" ClientOnionAuthDir ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\onion-auth"" --defaults-torrc ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults"" GeoIPFile ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip"" GeoIPv6File ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6"" +__ControlPort 127.0.0.1:9151 HashedControlPassword ********** +__SocksPort ""127.0.0.1:9150 ExtendedErrors IPv6Traffic PreferIPv6 KeepAliveIsolateSOCKSAuth"" __OwningControllerProcess 1556 DisableNetwork 1"
"Apr 14, 2026 8:45:16 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -parentBuildID 20260404073000 -prefsHandle 2424:28098 -prefMapHandle 2428:277832 -ipcHandle 2460 -initialChannelId {874530e9-5cb8-465e-afec-f5fbea0578e4} -parentPid 1556 -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 1 gpu"
"Apr 14, 2026 8:45:16 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,firefox.exe
"Apr 14, 2026 8:45:16 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,firefox.exe
"Apr 14, 2026 8:44:55 AM",threat-hunt-lab,employee,ProcessCreated,tor.exe,C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Tor\tor.exe,176c9cb6131fb49fa5e982e823766947e5ce673177c7fff339f5e7a9d330ebf3,"""tor.exe"" -f ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc"" DataDirectory ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor"" ClientOnionAuthDir ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\onion-auth"" --defaults-torrc ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults"" GeoIPFile ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip"" GeoIPv6File ""C:\Users\employee\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6"" +__ControlPort 127.0.0.1:9151 HashedControlPassword ********** +__SocksPort ""127.0.0.1:9150 ExtendedErrors IPv6Traffic PreferIPv6 KeepAliveIsolateSOCKSAuth"" __OwningControllerProcess 10624 DisableNetwork 1"
"Apr 14, 2026 8:44:51 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4748:28199 -prefMapHandle 4752:276305 -jsInitHandle 4756:242716 -parentBuildID 20260404073000 -ipcHandle 4764 -initialChannelId {fe3b3a74-77a4-464b-805b-93e538c775d0} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 10 tab"
"Apr 14, 2026 8:44:51 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4212:27987 -prefMapHandle 4216:276305 -jsInitHandle 4220:242716 -parentBuildID 20260404073000 -ipcHandle 4224 -initialChannelId {0109b47a-471a-4ea9-998c-e6db2989e722} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 9 tab"
"Apr 14, 2026 8:44:51 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 3472:27987 -prefMapHandle 3344:276305 -jsInitHandle 2424:242716 -parentBuildID 20260404073000 -ipcHandle 3708 -initialChannelId {bad3299e-e166-4f15-8e32-53fd237f1bd3} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 8 tab"
"Apr 14, 2026 8:44:51 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -parentBuildID 20260404073000 -sandboxingKind 0 -prefsHandle 3968:29296 -prefMapHandle 4176:276305 -ipcHandle 3716 -initialChannelId {4b4005f3-829f-4878-81ee-296d0f07ad94} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 7 utility"
"Apr 14, 2026 8:44:50 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 1932:27715 -prefMapHandle 3468:276305 -jsInitHandle 3408:242716 -parentBuildID 20260404073000 -ipcHandle 3060 -initialChannelId {3048c24d-120c-4feb-bc8d-027e6c080c2f} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 6 tab"
"Apr 14, 2026 8:44:49 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 3460:27835 -prefMapHandle 1564:276305 -jsInitHandle 1340:242716 -parentBuildID 20260404073000 -ipcHandle 3724 -initialChannelId {8ee6de9c-9029-4d42-9f40-24236b1413a1} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 5 tab"
"Apr 14, 2026 8:44:49 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 3456:27759 -prefMapHandle 3460:276305 -jsInitHandle 3464:242716 -parentBuildID 20260404073000 -ipcHandle 3484 -initialChannelId {d7303e50-fa1f-4d67-b1e9-56a0fae13fe1} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 4 tab"
"Apr 14, 2026 8:44:49 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -parentBuildID 20260404073000 -prefsHandle 1844:27697 -prefMapHandle 1992:276305 -ipcHandle 1996 -initialChannelId {fa20b8ad-a937-4b05-a3e9-d6bf6d9e7f27} -parentPid 10624 -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 3 rdd"
"Apr 14, 2026 8:44:49 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 2068:27031 -prefMapHandle 2376:276305 -jsInitHandle 1456:242716 -parentBuildID 20260404073000 -ipcHandle 1912 -initialChannelId {6b4cbfb5-5cda-4e9e-8ac5-0d33defa5fd7} -parentPid 10624 -win32kLockedDown -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 2 tab"
"Apr 14, 2026 8:44:48 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,"""firefox.exe"" -contentproc -parentBuildID 20260404073000 -prefsHandle 2536:26433 -prefMapHandle 2540:276305 -ipcHandle 2572 -initialChannelId {0a2ff462-9d91-4c68-90a6-bf1bf95d78f0} -parentPid 10624 -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 1 gpu"
"Apr 14, 2026 8:44:34 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,firefox.exe
"Apr 14, 2026 8:44:34 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,ef09a491d65b51f1f304145f6914a6682acd5c6226d0a241361730881134de35,firefox.exe
